what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419934584331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419934584331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934584627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934596625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419934707432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419934733774
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419934735627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934739283
closed,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934742266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934742297
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1419934742313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1419934742313
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419934744237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419934767232
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419934769259
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1419934771518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934774275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934787060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419934787076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419934787076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934794141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934820511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1419934820527
opened,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934821058
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934821136
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419934831589
opened,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934845817
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934845864
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934848067
closed,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934848067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419934904353
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419934905412
closed,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419934905412
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419934906308
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419934906308
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1419934918065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934920078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934926301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419934926301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419934926301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934926577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934937336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419934939293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935507955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935509130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935510255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935511397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935661969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935665448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935801382
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419935820622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419935820684
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419935821496
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419935821855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419935821917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419935838325
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419935850122
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419935850482
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419935850560
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419935860753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419935884704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936452828
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419936487983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419936497119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936692823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936700959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936706029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936720627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936720971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936723339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936736086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419936964673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937057023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937057897
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937057897
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937059067
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419937059987
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937063497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937063575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937074649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937077285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937083295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937084871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937086306
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937087679
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937089738
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937099911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937125848
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937125848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419937133353
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419937138366
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1419937139786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937142157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937152382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419937152413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419937152413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937156204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937159294
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1419937159294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1419937159294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937169766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937198180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1419937198227
opened,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419937198851
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419937198945
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419937199475
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419937201784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419937229423
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419937240128
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1419937243763
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1419937245760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937247867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937252812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419937252812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1419937252812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937253093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937266160
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1419937267281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937267375
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1419937267421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937426419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419937438161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937448065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937448868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937453280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937475571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937531138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937531734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937533477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937655493
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1419937661900
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1419937661932
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1419937661963
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1419937661978
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1419937662041
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1419937662119
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1419937662119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937662651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937663150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937663947
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1419937664031
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1419937664062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937693550
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1419937693566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937695002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937696191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419937701787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419942451465
closed,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1419942454383
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1419942455896
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419942455896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419942462593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419942463544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419943843138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419943845384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419943846320
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419943846741
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1419943847584
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1419943847584
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1419943847584
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1419943847599
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1419943847615
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1419943847615
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1419943847631
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1419943847631
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1419943847631
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1419943847631
